00000100011110		05EC
00000100011101		E861
00000100011100		8B35
00000100011011		E872
00000100011010		000C
00000100011001		8550
00000100011000		0060
00000100010111		E8B6
00000100010110		FFD0
00000100010101		8B73
00000100010100		7300
00000100010011		7524
00000100010010		680F
00000100010001		6808
00000100010000		E921
00000100001111		004C
00000100001110		EB1C
00000100001101		6801
00000100001100		E877
00000100001011		006B
00000100001010		7430
00000100001001		E865
00000100001000		85AC
00000100000111		85A0
00000100000110		6888
00000100000101		0051
00000100000100		E840
00000100000011		E824
00000100000010		7436
00000100000001		685C
00000100000000		68DC
00000011111111		859C
00000011111110		0016
00000011111101		0883
00000011111100		0183
00000011111011		85E8
00000011111010		31C08D
00000011111001		FFFF75
00000011111000		85C8
00000011110111		751D
00000011110110		E8B8
00000011110101		0061
00000011110100		0039
00000011110011		0009
00000011110010		68D4
00000011110001		0CFF
00000011110000		E873
00000011101111		E8C8
00000011101110		6834
00000011101101		0029
00000011101100		85D0
00000011101011		7522
00000011101010		7427
00000011101001		7566
00000011101000		752D
00000011100111		E8E9
00000011100110		EB27
00000011100101		018D
00000011100100		8530
00000011100011		E820
00000011100010		8558
00000011100001		8B02
00000011100000		E863
00000011011111		00BA
00000011011110		EB23
00000011011101		85E0
00000011011100		800D
00000011011011		8568
00000011011010		E8E4
00000011011001		E86C
00000011011000		8598
00000011010111		002E
00000011010110		7525
00000011010101		01E8
00000011010100		0431
00000011010011		0501
00000011010010		6840
00000011010001		00000002
00000011010000		0013
00000011001111		C1E8
00000011001110		20FF
00000011001101		E87D
00000011001100		68BC
00000011001011		0874
00000011001010		8B10
00000011001001		0014
00000011001000		7521
00000011000111		E8E0
00000011000110		7441
00000011000101		68A8
00000011000100		7526
00000011000011		751F
00000011000010		E8EC
00000011000001		6828
00000011000000		8554
00000010111111		4588
00000010111110		6890
00000010111101		853C
00000010111100		68D0
00000010111011		1083
00000010111010		EB22
00000010111001		6864
00000010111000		4520
00000010110111		FF05
00000010110110		00DF
00000010110101		EB20
00000010110100		FF80
00000010110011		2043
00000010110010		8594
00000010110001		4518
00000010110000		E885
00000010101111		007E
00000010101110		7433
00000010101101		EB36
00000010101100		0032
00000010101011		6830
00000010101010		7523
00000010101001		2075
00000010101000		0588
00000010100111		0042
00000010100110		0062
00000010100101		EB21
00000010100100		0168
00000010100011		006D
00000010100010		4590
00000010100001		C1E0
00000010100000		45EB
00000010011111		7528
00000010011110		0077
00000010011101		00D5
00000010011100		206A
00000010011011		E864
00000010011010		EB26
00000010011001		2008
00000010011000		6831
00000010010111		E884
00000010010110		080F
00000010010101		85E4
00000010010100		0166
00000010010011		00A3
00000010010010		0078
00000010010001		E8E5
00000010010000		68F4
00000010001111		E874
00000010001110		EB2A
00000010001101		EC08
00000010001100		75B0
00000010001011		003A
00000010001010		E875
00000010001001		00BF
00000010001000		6854
00000010000111		68CC
00000010000110		EB1F
00000010000101		6878
00000010000100		858C
00000010000011		8B52
00000010000010		6818
00000010000001		680C
00000010000000		00CF
00000001111111		ECE8
00000001111110		6821
00000001111101		E845
00000001111100		0C83
00000001111011		8544
00000001111010		8048
00000001111001		001D
00000001111000		689C
00000001110111		687C
00000001110110		7529
00000001110101		0028
00000001110100		68E0
00000001110011		6850
00000001110010		C424
00000001110001		008A
00000001110000		002C
00000001101111		7537
00000001101110		0006
00000001101101		451C
00000001101100		7DE8
00000001101011		68AC
00000001101010		206E
00000001101001		85D8
00000001101000		456C
00000001100111		1877
00000001100110		7DF0
00000001100101		00F6
00000001100100		8528
00000001100011		100F
00000001100010		7279
00000001100001		01FF
00000001100000		6814
00000001011111		00DB
00000001011110		8401
00000001011101		EB25
00000001011100		00BD
00000001011011		0305
00000001011010		FF85
00000001011001		752C
00000001011000		003D
00000001010111		EB29
00000001010110		6884
00000001010101		0012
00000001010100		8588
00000001010011		68E4
00000001010010		4584
00000001010001		0026
00000001010000		4580
00000001001111		8500
00000001001110		005D
00000001001101		005E
00000001001100		6844
00000001001011		852C
00000001001010		E868
00000001001001		68D8
00000001001000		8901
00000001000111		0CEB
00000001000110		FF52
00000001000101		2068
00000001000100		EC14
00000001000011		7564
00000001000010		6879
00000001000001		EB2C
00000001000000		7536
000000001111111		894508
000000001111110		6A0050
000000001111101		FFFF50
000000001111100		FFFF85
000000001111011		070001
000000001111010		FDFF8B
000000001111001		070050
000000001111000		07008B
000000001110111		0700C7
000000001110110		0050E8
000000001110101		000040
000000001110100		FFFFA1
000000001110011		50E80B
000000001110010		50E87A
000000001110001		C35589E553
000000001110000		50E881
000000001101111		50E8D7
000000001101110		070083
000000001101101		7D7D
000000001101100		000B
000000001101011		8580
000000001101010		851C
000000001101001		8518
000000001101000		FFFFFF03
000000001100111		680A
000000001100110		FFFFFF31
000000001100101		68EC
000000001100100		EB24
000000001100011		EB2B
000000001100010		5589E553
000000001100001		7527
000000001100000		00E8AC
000000001011111		FFFF01
000000001011110		070089
000000001011101		6806
000000001011100		752E
000000001011011		0485
000000001011010		007405
000000001011001		008B55
000000001011000		FFB8
000000001010111		000075
000000001010110		7450
000000001010101		E9A1
000000001010100		FFFFFFC1
000000001010011		7463
000000001010010		FFC1
000000001010001		7598
000000001010000		EB28
000000001001111		8540
000000001001110		????
000000001001101		686C
000000001001100		058B
000000001001011		6819
000000001001010		0033
000000001001001		7532
000000001001000		8520
000000001000111		851F
000000001000110		8514
000000001000101		0C0F
000000001000100		684E
000000001000011		6853
000000001000010		0580
000000001000001		0303
000000001000000		75A0
000000000111111		75C0
000000000111110		6805
000000000111101		0266
000000000111100		8508
000000000111011		8524
000000000111010		C00F
000000000111001		E98D
000000000111000		68B8
000000000110111		683C
000000000110110		00B9
000000000110101		EC0C
000000000110100		7594
000000000110011		743D
000000000110010		2010
000000000110001		????
000000000110000		E901
000000000101111		0153
000000000101110		6809
000000000101101		7263
000000000101100		00D3
000000000101011		FF3B
000000000101010		EC10
000000000101001		453D
000000000101000		759C
000000000100111		0589
000000000100110		????
000000000100101		001C
000000000100100		000A
000000000100011		75AC
000000000100010		C06A
000000000100001		1085
000000000100000		2F74
000000000011111		8584
000000000011110		C1E2
000000000011101		0073
000000000011100		30E8
000000000011011		00A4
000000000011010		0102
000000000011001		00C1
000000000011000		E910
000000000010111		0085
000000000010110		85F8
000000000010101		5072
0000000000101001	00E82A
0000000000101000	070080
0000000000100111	00E826
0000000000100110	0068AC
0000000000100101	006A01
0000000000100100	07008A
0000000000100011	00E8A0
0000000000100010	FFFF0F
0000000000100001	00E803
0000000000100000	00E8A2
0000000000011111	00E848
0000000000011110	00E8C2
0000000000011101	00E83E
0000000000011100	00E8D4
0000000000011011	00E83A
0000000000011010	6A00E8
0000000000011001	00E80E
0000000000011000	89E55D
0000000000010111	00E832
0000000000010110	00E87C
0000000000010101	070053
0000000000010100	FEFFFF89
0000000000010011	00E82B
0000000000010010	00E81D
0000000000010001	00E859
0000000000010000	00E899
0000000000001111	????????
0000000000001110	FFFFFF23
0000000000001101	????????
0000000000001100	00E8D1
0000000000001011	00E8C8
0000000000001010	00E83D
0000000000001001	00E8E0
0000000000001000	89E553
0000000000000111	0700F6
0000000000000110	00E83C
0000000000000101	
0000000000000100	070003
0000000000000011	00E83F
0000000000000010	00E8FA
0000000000000001	00E81E
00000000000000001	00E8D7
00000000000000000	????????????????
