00000100100110		80E2
00000100100101		E88A
00000100100100		E8F5
00000100100011		10C7
00000100100010		4075
00000100100001		0C80
00000100100000		4305
00000100011111		E8A4
00000100011110		68FC
00000100011101		01F8
00000100011100		E8D4
00000100011011		0868
00000100011010		F7D8
00000100011001		005A
00000100011000		6814
00000100010111		F6C1
00000100010110		0860
00000100010101		6807
00000100010100		89D3
00000100010011		E8D7
00000100010010		742F
00000100010001		020F
00000100010000		E83F
00000100001111		4361
00000100001110		4444
00000100001101		6834
00000100001100		8B73
00000100001011		5750
00000100001010		E852
00000100001001		6830
00000100001000		6820
00000100000111		500F
00000100000110		6818
00000100000101		E886
00000100000100		E877
00000100000011		742A
00000100000010		040F
00000100000001		45A0
00000100000000		0345
00000011111111		E80B
00000011111110		751E
00000011111101		75D8
00000011111100		E8EC
00000011111011		0051
00000011111010		0A00E8
00000011111001		45088B
00000011111000		E83C
00000011110111		68F4
00000011110110		01D7
00000011110101		6893
00000011110100		E888
00000011110011		E86C
00000011110010		000E
00000011110001		00A3
00000011110000		085D
00000011101111		68E8
00000011101110		1083
00000011101101		680A
00000011101100		03B0
00000011101011		E83A
00000011101010		6803
00000011101001		680B
00000011101000		E842
00000011100111		6809
00000011100110		45C0
00000011100101		83BA
00000011100100		E8C4
00000011100011		C018
00000011100010		E8B9
00000011100001		4588
00000011100000		01FF
00000011011111		4302
00000011011110		0431
00000011011101		837F
00000011011100		E83E
00000011011011		4324
00000011011010		E820
00000011011001		6848
00000011011000		75C4
00000011010111		E8AC
00000011010110		837A
00000011010101		E881
00000011010100		0081
00000011010011		E870
00000011010010		E80D
00000011010001		FFFFFF0F
00000011010000		E58B
00000011001111		E859
00000011001110		E8E4
00000011001101		E891
00000011001100		4DE8
00000011001011		E8DA
00000011001010		7519
00000011001001		EB21
00000011001000		E885
00000011000111		10C4
00000011000110		7527
00000011000101		45D7
00000011000100		0F0B
00000011000011		0388
00000011000010		E840
00000011000001		855C
00000011000000		E8D2
00000010111111		7DEC
00000010111110		E8EB
00000010111101		6817
00000010111100		E8B1
00000010111011		68CC
00000010111010		E875
00000010111001		080F
00000010111000		01C3
00000010110111		C204
00000010110110		8394
00000010110101		0044
00000010110100		E828
00000010110011		83BE
00000010110010		744B
00000010110001		E815
00000010110000		0440
00000010101111		E8F9
00000010101110		856C
00000010101101		E8E0
00000010101100		66D1
00000010101011		E8CA
00000010101010		899D
00000010101001		08C1
00000010101000		7478
00000010100111		3C3F
00000010100110		E8BD
00000010100101		8A43
00000010100100		752B
00000010100011		E88F
00000010100010		0049
00000010100001		EB1F
00000010100000		E862
00000010011111		E82E
00000010011110		E8C9
00000010011101		E844
00000010011100		04FF
00000010011011		8570
00000010011010		EB15
00000010011001		0007
00000010011000		8906
00000010010111		75F4
00000010010110		8548
00000010010101		89B5
00000010010100		833B
00000010010011		E8D1
00000010010010		E87E
00000010010001		EB22
00000010010000		0024
00000010001111		C08D
00000010001110		FFF2
00000010001101		5AEB
00000010001100		01D9
00000010001011		0130
00000010001010		45EE
00000010001001		55BA
00000010001000		09D9
00000010000111		0380
00000010000110		E80A
00000010000101		08FF
00000010000100		E8F3
00000010000011		04C0
00000010000010		00C9
00000010000001		890D
00000010000000		C358
00000001111111		04CD
00000001111110		0168
00000001111101		E8D8
00000001111100		07C0
00000001111011		6816
00000001111010		E80E
00000001111001		EB14
00000001111000		5886
00000001110111		02F5
00000001110110		7503
00000001110101		E8E8
00000001110100		8902
00000001110011		F03B
00000001110010		050F
00000001110001		885D
00000001110000		75B4
00000001101111		1066
00000001101110		E87D
00000001101101		4598
00000001101100		FF57
00000001101011		39F3
00000001101010		6880
00000001101001		8958
00000001101000		0280
00000001100111		055C
00000001100110		C078
00000001100101		C1F8
00000001100100		01EB
00000001100011		0078
00000001100010		E82B
00000001100001		C1C2
00000001100000		5C62
00000001011111		0031
00000001011110		FF5F
00000001011101		E8EF
00000001011100		0CC4
00000001011011		84DB
00000001011010		7578
00000001011001		00BB
00000001011000		E894
00000001010111		EC8B
00000001010110		0377
00000001010101		0F41
00000001010100		2053
00000001010011		EB08
00000001010010		001C
00000001010001		E8E9
00000001010000		E821
00000001001111		81C2
00000001001110		7665
00000001001101		2073
00000001001100		0468
00000001001011		744C
00000001001010		5831
00000001001001		3305
00000001001000		8D42
00000001000111		6828
00000001000110		68B0
00000001000101		7400
00000001000100		8423
00000001000011		0048
00000001000010		5656
00000001000001		742D
00000001000000		68A0
000000001111111		0000E8
000000001111110		006A01
000000001111101		0000EB
000000001111100		FFFFC7
000000001111011		0000C9
000000001111010		FCFF50
000000001111001		6666BB
000000001111000		8945E8
000000001110111		8945E4
000000001110110		000075
000000001110101		000889
000000001110100		8B45EC
000000001110011		000040
000000001110010		0FB640
000000001110001		2222222222
000000001110000		000068
000000001101111		0A0000
000000001101110		09006B
000000001101101		EB1B
000000001101100		E439
000000001101011		800F
000000001101010		E843
000000001101001		6832
000000001101000		FFFFFFEB
000000001100111		E851
000000001100110		FFFFFF00
000000001100101		01C1
000000001100100		C05B
000000001100011		E836
000000001100010		66666666
000000001100001		8B0C
000000001100000		222222
000000001011111		050000
000000001011110		0000FF
000000001011101		8390
000000001011100		E837
000000001011011		833C
000000001011010		FFFF59
000000001011001		000200
000000001011000		0059
000000001010111		000066
000000001010110		04EB
000000001010101		048D
000000001010100		85C07407
000000001010011		5600
000000001010010		E9B3
000000001010001		E8A3
000000001010000		8D48
000000001001111		????
000000001001110		6E74
000000001001101		F7D1
000000001001100		0520
000000001001011		5052
000000001001010		00C1
000000001001001		FF83
000000001001000		45F2
000000001000111		20FF
000000001000110		8B14
000000001000101		894C
000000001000100		0058
000000001000011		0076
000000001000010		E81C
000000001000001		7432
000000001000000		0201
000000000111111		2122
000000000111110		E868
000000000111101		00B2
000000000111100		09C1
000000000111011		BF05
000000000111010		00AD
000000000111001		1011
000000000111000		FFE9
000000000110111		C603
000000000110110		D089
000000000110101		016A
000000000110100		85A0
000000000110011		05A0
000000000110010		8078
000000000110001		4584
000000000110000		E8C3
000000000101111		7269
000000000101110		24E8
000000000101101		E060
000000000101100		0343
000000000101011		B81A
000000000101010		00A0
000000000101001		003C
000000000101000		E8D9
000000000100111		00B0
000000000100110		682F
000000000100101		E835
000000000100100		5974
000000000100011		6676
000000000100010		E8FC
000000000100001		5AC9
000000000100000		0038
000000000011111		2400
000000000011110		8810
000000000011101		4009
000000000011100		FF56
000000000011011		08C4
000000000011010		B820
000000000011001		F89B
000000000011000		00F4
000000000010111		8560
000000000010110		C404
000000000010101		E8DD
0000000000101001	??????
0000000000101000	??????
0000000000100111	??????
0000000000100110	89E58B
0000000000100101	000874
0000000000100100	0000A1
0000000000100011	FFFF68
0000000000100010	0FB745
0000000000100001	0A006A
0000000000100000	000F85
0000000000011111	66BBBB
0000000000011110	0FB643
0000000000011101	8B4514
0000000000011100	8945EC
0000000000011011	FFFF6A
0000000000011010	0FB75D
0000000000011001	??????
0000000000011000	0089E5
0000000000010111	6A0050
0000000000010110	000056
0000000000010101	0000C1
0000000000010100	????????
0000000000010011	8D45B0
0000000000010010	0FB684
0000000000010001	66660D
0000000000010000	66660A
0000000000001111	00000030
0000000000001110	????????
0000000000001101	0000001A
0000000000001100	FFFF53
0000000000001011	??????
0000000000001010	FBFF83
0000000000001001	??????
0000000000001000	??????
0000000000000111	FFFF31
0000000000000110	070002
0000000000000101	
0000000000000100	FF750C
0000000000000011	090066
0000000000000010	000062
0000000000000001	??????
00000000000000001	008B5D
00000000000000000	0000000100000002
